Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 1 blb-01 br gebouw baenjehof sittard 243351 243591 244631 244431,Gebouwbrand op Baenjehof in Sittard,2024-02-07,19:00:18
politie,graag contact met mk ambulance nog,Politie,2024-02-07,19:20:10
politie,"2 ongeval wegvervoer materieel a20 li 37,4 rotterdam icnum 73398",Politie naar A20 in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-07,19:11:57
politie,graag contact arrestantenwacht apeldoorn.,Politie naar Apeldoorn,2024-02-07,19:10:16
trauma,a1 dia: ja ambu 17992 rosmolenjz alphen aan den rijn alphrn bon 20246,Traumaheli naar Rosmolen in Alphen Aan Den Rijn,2024-02-07,19:07:56
brandweer,p 2 bon-04 stank/hind. lucht kerkstraat dieren 075141,Brandweer met gepaste spoed naar Kerkstraat in Dieren,2024-02-07,19:32:54
brandweer,p 1 blb-03 stank/hind. lucht gaslucht binnen concordiastraat maastricht 244031,Gaslucht op Concordiastraat in Maastricht,2024-02-07,19:29:14
brandweer,p 1 bzb-02 stank/hind. lucht gaslucht binnen meting alberdingk thijmstraat terneuzen 196630,Gaslucht op Alberdingk Thijmstraat in Terneuzen,2024-02-07,19:26:09
brandweer,p 2 bdh-01 stank/hind. lucht binnen irisplein 's-gravenhage 157230,Brandweer met gepaste spoed naar Irisplein in Den Haag,2024-02-07,19:25:23
brandweer,p 2 bnh-02 stank/hind. lucht gaslucht georg heringstraat martin monnickendamstraat volendam 110291 112032,Gaslucht op Georg Heringstraat in Volendam,2024-02-07,19:25:23
brandweer,p 1 bon-03 br bijeenkomst ministerlaan zwolle 041630,Brandweer met spoed naar Ministerlaan in Zwolle,2024-02-07,19:25:14
brandweer,incident 32457,Brandweer,2024-02-07,19:24:08
brandweer,p 2 bad-02 wateroverlast buitenveldertselaan amsterdam 139232,Wateroverlast op Buitenveldertselaan in Amsterdam,2024-02-07,19:23:35
brandweer,p 1 bad-04 stank/hind. lucht gaslucht binnen vve intermezzo gustav mahlerlaan amsterdam 139233,Gaslucht op Gustav Mahlerlaan in Amsterdam,2024-02-07,19:41:46
brandweer,"p 1 bzb-02 stank/hind. lucht gaslucht binnen ags, ovd-b alberdingk thijmstraat terneuzen 196695",Gaslucht op Alberdingk Thijmstraat in Terneuzen,2024-02-07,19:39:17
brandweer,graag contact met caco: stank/hind. lucht gaslucht binnen alberdingk thijmstraat terneuzen,Brandweer naar Alberdingk Thijmstraat in Terneuzen voor Gaslucht,2024-02-07,19:37:56
brandweer,p 2 bad-03 brandgerucht betreft: oms vrije universiteit de boelelaan amsterdam 132631,Brandgerucht op De Boelelaan in Amsterdam,2024-02-07,19:35:54
brandweer,p 2 bon-05 br gerucht bonte koeweg bronkhorst 065831,Brandgerucht in Bronkhorst,2024-02-07,19:35:31
politie,aanrijding letsel goudkampsweg laagsestraat oud ootmarsum 95184,Politie naar Goudkampsweg in Oud Ootmarsum voor ongeval met letsel,2024-02-07,19:34:48
brandweer,p 1 bob-02 br bijgebouw damaststraat repeltand zeeland 213331,Brand in bijgebouw op Damaststraat in Zeeland,2024-02-07,19:53:35
brandweer,p 1 bon-08 br woning flat goeman borgesiuslaan harderwijk 061151 061131,Geen beschrijving beschikbaar,2024-02-07,19:50:13
brandweer,p 2 bob-01 stank/hind. lucht gaslucht buiten kokerbijl haps 211531,Gaslucht op Kokerbijl in Haps,2024-02-07,19:49:17
brandweer,p 1 bmd-01 br woning j.s. bachweg almere 254131 254133,Woningbrand op J.S. Bachweg in Almere,2024-02-07,19:48:39
brandweer,p 1 bnn-01 kleine ibgs oefening ongeval evonik peroxide netherlands bv oosterhorn farmsum 01-30-130 013932,Ongeval op Oosterhorn in Farmsum,2024-02-07,19:48:03
brandweer,p 1 bnn-01 kleine ibgs oefening ongeval evonik peroxide netherlands bv oosterhorn farmsum 01-30-130 013032,Ongeval op Oosterhorn in Farmsum,2024-02-07,19:47:15
brandweer,p 1 bon-07 reanimatie wethouder klerkstraat beesd 086181 089094,Assistentie bij reanimatie op Wethouder Klerkstraat in Beesd,2024-02-07,19:45:58
brandweer,p 2 bad-03 kleine ibgs stank/hind. lucht meting snoekjesgracht amsterdam 133131,Brandweer met gepaste spoed naar Snoekjesgracht in Amsterdam,2024-02-07,19:45:20
brandweer,p 1 bon-06 br industrie hagemans verf weurtseweg nijmegen 081151 082131,Industriebrand op Weurtseweg in Nijmegen,2024-02-07,19:44:42
brandweer,p 1 bnh-03 br wegvervoer lagendijk uitgeest 122030,Voertuigbrand op Lagendijk in Uitgeest,2024-02-07,19:43:54
politie,contact ovd-oc,Politie,2024-02-07,19:45:35
brandweer,p 1 bdh-02 brandgerucht laan der zeven linden delfgauw 155430,Brandgerucht op Laan der Zeven Linden in Delfgauw,2024-02-07,20:06:25
brandweer,p 1 bdh-01 brandgerucht sperwerhorst leiden 164130,Brandgerucht op Sperwerhorst in Leiden,2024-02-07,20:02:26
brandweer,p 1 reanimatie engherzandweg linschoten 092531,Assistentie bij reanimatie op Engherzandweg in Linschoten,2024-02-07,20:02:25
brandweer,p 2 bad-05 ass. politie reddingskussen discusstraat amsterdam 132651 139091 132631,Brandweer met gepaste spoed naar Discusstraat in Amsterdam  assistentie politie,2024-02-07,19:57:33
politie,prio 1 zuidpoldersingel delfgw ongeval wegvervoer letsel,Ongeval met letsel op Zuidpoldersingel in Delfgauw,2024-02-07,19:56:46
brandweer,p 1 bdh-03 brandgerucht landgoed tespelduyn tespellaan noordwijkerhout 161930,Brandgerucht op Tespellaan in Noordwijkerhout,2024-02-07,20:15:39
brandweer,p 2 bad-02 brandgerucht eerste jan steenstraat amsterdam 133531,Brandgerucht op Eerste Jan Steenstraat in Amsterdam,2024-02-07,20:29:45
brandweer,p 1 bnn-02 ongeval wegvervoer auto 4e loosterlaan vriescheloo 013693 012831,Ongeval op 4e Loosterlaan in Vriescheloo,2024-02-07,20:29:05
brandweer,p 1 bon-02 br cel p.i. overijssel zuid 1 huub van doornestraat zwolle 041097 041630 041631,Brandweer met spoed naar Huub van Doornestraat in Zwolle,2024-02-07,20:27:30
brandweer,p 2 bon-01 br berm-/bosschage a28 li - kp lankhorst staphorst 039031,Brandweer met gepaste spoed naar A28 in Staphorst,2024-02-07,20:23:18
brandweer,"p 2 bzb-02 stank/hind. lucht gaslucht binnen ovd-b, ags alberdingk thijmstraat terneuzen 196631",Gaslucht op Alberdingk Thijmstraat in Terneuzen,2024-02-07,20:21:48
brandweer,p 1 bdh-04 stank/hind. lucht gaslucht binnen leemansplein 's-gravenhage 159632,Gaslucht op Leemansplein in Den Haag,2024-02-07,20:21:02
brandweer,p 2 brt-03 br buiten kilweg smitsweg dordrecht 186632,Buitenbrand op Kilweg in Dordrecht,2024-02-07,20:37:25
brandweer,p 2 grip 1 ass. pol skyfall tuinstraat veenendaal 099388 099089 099095 099005 099292 099291 099297,Brandweer met spoed naar Tuinstraat in Veenendaal  grootschalige inzet,2024-02-07,20:37:24
brandweer,p 1 brt-02 reanimatie berkendreef vlaardingen 179232,Assistentie bij reanimatie op Berkendreef in Vlaardingen,2024-02-07,20:36:43
brandweer,p 2 ass. pol skyfall veenendaal 098994 095531,Geen beschrijving beschikbaar,2024-02-07,20:33:51
brandweer,p 2 bad-03 br buiten tijl uilenspiegel tijl uilenspiegelstraat amsterdam 132431,Buitenbrand op Tijl Uilenspiegelstraat in Amsterdam,2024-02-07,20:30:37
brandweer,"p 1 bon-05 br wegvervoer a73 li 101,5 nijmegen 082331",Voertuigbrand op A73 in Nijmegen,2024-02-07,20:48:39
brandweer,p 2 bon-04 stank/hind. lucht gaslucht buiten klokbekerweg elburg 067034,Gaslucht op Klokbekerweg in Elburg,2024-02-07,20:48:09
brandweer,graag telefonisch contact mkb,Brandweer,2024-02-07,20:47:48
brandweer,p 1 bon-03 br wegvervoer auto telefoonweg renkum 073231,Voertuigbrand op Telefoonweg in Renkum,2024-02-07,20:45:24
brandweer,uitrukken 041650 hollewand hattem,Brandweer naar Hollewand in Hattem,2024-02-07,21:02:08
brandweer,p 1 bon-06 kleine br br woning schoorsteen hollewand hattem 041650 062031,Woningbrand op Hollewand in Hattem,2024-02-07,21:02:08
brandweer,p 1 br wegvervoer zuilenveldlaan utrecht 094531,Voertuigbrand op Zuilenveldlaan in Utrecht,2024-02-07,20:57:25
brandweer,p 2 brt-04 liftopsluiting van goudoeverstraat gorinchem 188132,Assistentie bij liftopsluiting op Van Goudoeverstraat in Gorinchem,2024-02-07,20:54:09
brandweer,p 2 grip 1 ass. pol skyfall tuinstraat veenendaal 099084 099083,Brandweer met spoed naar Tuinstraat in Veenendaal  grootschalige inzet,2024-02-07,20:50:20
brandweer,p 1 bad-02 br winkel coenhavenweg amsterdam 132451 139092 138861 138831 132431,Geen beschrijving beschikbaar,2024-02-07,21:20:12
brandweer,p 1 blb-01 br gebouw de flammert bergen l 210851 231331,Gebouwbrand op De Flammert in Bergen,2024-02-07,21:20:08
brandweer,p 1 bad-01 stank/hind. lucht gaslucht binnen cornelis anthoniszstraat amsterdam 139233,Gaslucht op Cornelis Anthoniszstraat in Amsterdam,2024-02-07,21:12:03
brandweer,graag tel. contact ocb,Brandweer,2024-02-07,21:10:03
brandweer,p 1 bmd-01 br woning schoorsteen tussenwoning archipel lelystad 255151 255131 255132,Woningbrand op Archipel in Lelystad,2024-02-07,21:06:27
politie,aanrijding letsel burgemeester berghuisplein kampen 95427,Politie naar Burgemeester Berghuisplein in Kampen voor ongeval met letsel,2024-02-07,21:09:45
brandweer,p 2 bdh-02 stank/hind. lucht binnen leemansplein 's-gravenhage 159632,Brandweer met gepaste spoed naar Leemansplein in Den Haag,2024-02-07,21:29:56
brandweer,p 2 bdh-01 brandgerucht schoolstraat voorschoten 169236,Brandgerucht op Schoolstraat in Voorschoten,2024-02-07,21:26:52
brandweer,bevelvoerder gaarne contact mkb ivm leemansplein,Brandweer,2024-02-07,21:22:05
brandweer,p 2 bnh-04 stank/hind. lucht binnen kievitlaan wieringerwaard 105030,Brandweer met gepaste spoed naar Kievitlaan in Wieringerwaard,2024-02-07,21:21:54
politie,"aanrijding letsel personenauto a1 li 91,1 wilp 95459",Politie naar A1 in Wilp voor ongeval met letsel,2024-02-07,21:26:39
politie,contact oc,Politie,2024-02-07,21:25:51
trauma,a1 dia: ja ambu 17902 sportlaanmj 's-gravenhage sgravh bon 20299,Traumaheli naar Sportlaan in Den Haag,2024-02-07,21:30:50
trauma,a1 dia: ja ambu 17992 sportlaanmj 's-gravenhage sgravh bon 20299,Traumaheli naar Sportlaan in Den Haag,2024-02-07,21:29:42
brandweer,p 2 bon-02 br wegvervoer auto telefoonweg renkum 073231,Voertuigbrand op Telefoonweg in Renkum,2024-02-07,21:42:17
brandweer,p 2 bon-03 stank/hind. lucht vreemde lucht keizer sauna eektestraat oldenzaal 059021,Geen beschrijving beschikbaar,2024-02-07,21:40:56
brandweer,p 2 bon-03 stank/hind. lucht vreemde lucht keizer sauna eektestraat oldenzaal 052131,Geen beschrijving beschikbaar,2024-02-07,21:39:01
brandweer,p 2 bmd-02 rookmelder francois valentijnstraat almere 254132,Rookmelder op François Valentijnstraat in Almere,2024-02-07,21:34:42
politie,explosie bergschenhoek,Politie naar Bergschenhoek,2024-02-07,21:41:40
politie,graag contact met meldkamer ambulance apeldoorn nog,Politie naar Apeldoorn,2024-02-07,21:39:00
politie,ga@sne contact oc,Politie,2024-02-07,21:37:16
politie,gaarne contact oc,Politie,2024-02-07,21:37:16
politie,aanrijding letsel prins bisschopsingel maastricht,Politie naar Prins Bisschopsingel in Maastricht voor ongeval met letsel,2024-02-07,21:35:35
politie,aanrijding letsel john f kennedybrug maastricht,Politie naar Maastricht voor ongeval met letsel,2024-02-07,21:35:33
politie,aanrijding letsel noorderbrug maastricht,Politie naar Maastricht voor ongeval met letsel,2024-02-07,21:35:12
brandweer,p 1 bdh-03 oms brandmelding hotel bor haagsestraat 's-gravenhage 157130,Automatisch brandalarm op Haagsestraat in Den Haag,2024-02-07,21:48:07
brandweer,"p 1 bon-05 stank/hind. lucht gaslucht, vreemde lucht binnen gerard doustraat hengelo 051131",Gaslucht op Gerard Doustraat in Hengelo,2024-02-07,21:45:07
brandweer,p 1 stank/hind. lucht gaslucht binnen stg amerpoort loc nieuwenoord nieuwenoordlaan baarn 098694 142131 090331,Gaslucht op Nieuwenoordlaan in Baarn,2024-02-07,21:43:22
brandweer,p 1 blb-02 ongeval wegvervoer auto john f kennedybrug maastricht 243071 243991 244031,Ongeval in Maastricht,2024-02-07,21:43:20
brandweer,p 2 uitval nutsvoorz. elektriciteit hereweg landgraaf,Brandweer met gepaste spoed naar Hereweg in Landgraaf,2024-02-07,22:09:01
brandweer,p 1 bzb-04 br wegvervoer auto salesdreef breda 205434,Voertuigbrand op Salesdreef in Breda,2024-02-07,22:05:57
brandweer,p 2 bon-08 br gerucht koningskerk marienburghstraat deventer 042830,Brandgerucht op Marienburghstraat in Deventer,2024-02-07,22:05:42
brandweer,p 2 bzb-03 co-melder wassenaerlaan tilburg 209092 209433,Brandweer met gepaste spoed naar Wassenaerlaan in Tilburg,2024-02-07,22:04:43
brandweer,"p 2 bon-07 br buiten a28 re 113,5 staphorst 041930",Buitenbrand op A28 in Staphorst,2024-02-07,22:04:14
brandweer,p 1 blb-03 ongeval wegvervoer auto op de bos roggel 234231,Ongeval op Op de Bos in Roggel,2024-02-07,22:01:33
brandweer,p 4 bon-04 br gerucht kapiteel beuningen gld 084231,Brandweer naar Kapiteel in Beuningen voor brandgerucht,2024-02-07,21:59:43
brandweer,p 1 blb-01 br woning bleijerheiderstraat kerkrade 243151 243491 244441 244141,Geen beschrijving beschikbaar,2024-02-07,21:59:41
brandweer,p 2 bnn-01 brandgerucht zuid oost zorg locatie voltawerk stationsweg gorredijk 026932,Brandgerucht op Voltawerk in Gorredijk,2024-02-07,21:57:52
brandweer,p 1 bon-03 hv overig aantref. milieu gev.stof keizer sauna eektestraat oldenzaal 059096,Geen beschrijving beschikbaar,2024-02-07,21:54:14
politie,aanrijding letsel leudalweg roggel,Politie naar Roggel voor ongeval met letsel,2024-02-07,22:04:43
politie,aanrijding letsel op de bos roggel,Politie naar Op de Bos in Roggel voor ongeval met letsel,2024-02-07,22:01:33
politie,a2 oost-souburg rit: 23183 directe inzet: ja,Politie naar Oost-Souburg,2024-02-07,21:57:53
brandweer,omstraat rotterdam 173451 173561 173431 179233 179194,Brandweer naar Rotterdam,2024-02-07,22:17:54
brandweer,p 1 brt-01 br onderwijs verboomstraat rotterdam 173451 173561 173431 179233 179194,Brandweer met spoed naar Verboomstraat in Rotterdam,2024-02-07,22:17:53
brandweer,p 1 brt-01 br onderwijs verbo,Brandweer met spoed,2024-02-07,22:17:53
brandweer,p 2 bon-02 oms brandmelding brandweeringang-3 mst koningsplein enschede 054131,Automatisch brandalarm op Koningsplein in Enschede,2024-02-07,22:13:24
brandweer,p 3 intrekken alarm brw dv brw kanaalzichthof utrecht,Brandweer zonder spoed naar Kanaalzichthof in Utrecht  loos alarm,2024-02-07,22:12:54
brandweer,p 2 dv brw kanaalzichthof utrecht 094431,Brandweer met gepaste spoed naar Kanaalzichthof in Utrecht,2024-02-07,22:10:52
brandweer,p 2 blb-02 ass. ambu afhijsen remushof maastricht 243451 243231,Geen beschrijving beschikbaar,2024-02-07,22:29:52
brandweer,"p 2 bon-01 ass. ambu tilassistentie, afhijsen gelderse singel lienden 088551 087431",Assistentie ambulance op Gelderse Singel in Lienden,2024-02-07,22:29:52
brandweer,p 2 bnn-01 nacontrole oude tolweg nieuwediep 038293 038433,Nacontrole op Oude Tolweg in Nieuwediep,2024-02-07,22:29:42
brandweer,bel oc 32513,Brandweer,2024-02-07,22:26:33
brandweer,p 2 brt-02 co-melder prunusplantsoen ridderkerk 173831,Brandweer met gepaste spoed naar Prunusplantsoen in Ridderkerk,2024-02-07,22:22:40
brandweer,p 1 ass. ambu rozenstraat deventer,Brandweer met spoed naar Rozenstraat in Deventer,2024-02-07,22:40:22
brandweer,p 2 bon-04 ass. ambu tilassistentie rozenstraat deventer 042830,Geen beschrijving beschikbaar,2024-02-07,22:39:57
brandweer,p 2 bnh-01 ass. politie tilassistentie bleekersstraat zaandam 118031,Assistentie ambulance op Bleekersstraat in Zaandam,2024-02-07,22:38:42
brandweer,"prio 4 a4 re - kp prins clausplein 46,8 g sgravh wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4 in Den Haag,2024-02-07,22:30:45
brandweer,p 1 bon-02 stank/hind. lucht gaslucht binnen fagelstraat nijmegen 082131 089091,Gaslucht op Fagelstraat in Nijmegen,2024-02-07,22:30:11
trauma,a1 dia 13991 grote belt hoofddorp 12834/regio 12,Traumaheli met spoed naar Grote Belt in Hoofddorp,2024-02-07,22:34:29
brandweer,p 2 bdh-01 oms brandmelding ruigrok productie bv pastoorslaan hillegom 161030,Automatisch brandalarm op Pastoorslaan in Hillegom,2024-02-07,22:49:07
brandweer,graag contact mkb brt-03 ass. politie ovd-b couperuslaan bergschenhoek 179192,Brandweer naar Couperuslaan in Bergschenhoek  assistentie politie,2024-02-07,22:43:16
brandweer,"p 1 bon-04 ass. ambu afhijsen, tilassistentie rozenstraat deventer 041050",Assistentie ambulance op Rozenstraat in Deventer,2024-02-07,22:42:57
brandweer,graag contact mkb. brt-03 ass. politie ovd-bz couperuslaan bergschenhoek,Brandweer naar Couperuslaan in Bergschenhoek  assistentie politie,2024-02-07,22:41:48
politie,aanrijding letsel planetenhof maastricht,Politie naar Planetenhof in Maastricht voor ongeval met letsel,2024-02-07,22:41:03
brandweer,p 2 blb-01 stank/hind. lucht koolmonoxide deken van oppensingel venlo 233269,Brandweer met gepaste spoed naar Deken van Oppensingel in Venlo,2024-02-07,23:02:54
brandweer,p 1 ass. ambu afhijsen haagwindelaan vleuten 094452 094731,Assistentie ambulance voor afhijsen patiënt op Haagwindelaan in Vleuten,2024-02-07,23:02:11
brandweer,p 2 blb-01 stank/hind. lucht koolmonoxide meting deken van oppensingel venlo 233231,Brandweer met gepaste spoed naar Deken van Oppensingel in Venlo,2024-02-07,23:00:07
brandweer,prio 4 total inz reeuwijk bst a12 li bodegr vervuild wegdek,Geen beschrijving beschikbaar,2024-02-07,22:59:42
brandweer,graag contact meldkamer brandweer,Brandweer,2024-02-07,22:55:12
politie,2 ongeval wegvervoer materieel goudsesingel rotterdam icnum 73748,Politie naar Goudsesingel in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-07,23:05:52
politie,"explosie huismanstraat rotterdam, verlaat bericht",Politie naar Huismanstraat in Rotterdam,2024-02-07,23:01:42
brandweer,incident veenendaal afgeschaald naar grip 0,Brandweer naar Veenendaal  afgeschaald naar grip 0,2024-02-07,23:23:48
brandweer,p 2 bon-06 br gerucht waterwyck de gagelsweg steenwijk 041231,Brandgerucht op Gagelsweg in Steenwijk,2024-02-07,23:20:44
brandweer,p 1 bon-05 br gerucht kerkelijk centrum rijssen schild rijssen 055131,Geen beschrijving beschikbaar,2024-02-07,23:20:24
brandweer,p 2 bmd-01 dier in problemen bosgouw almere 254133,Dier in problemen op Bosgouw in Almere,2024-02-07,23:17:37
brandweer,p 1 bnh-02 br wegvervoer auto bunderbos hoofddorp 124230,Voertuigbrand op Bunderbos in Hoofddorp,2024-02-07,23:14:42
brandweer,p 1 bon-02 br bijgebouw keet/hok/schuurtje kerkweg aadorp 053131,Brand in bijgebouw op Kerkweg in Aadorp,2024-02-07,23:13:54
brandweer,p 2 bon-01 oms brandmelding fletcher hellendoorn hotel johanna van burenstraat hellendoorn 059333,Automatisch brandalarm op Johanna van Burenstraat in Hellendoorn,2024-02-07,23:34:05
brandweer,p 1 bad-01 reanimatie rai holland europaplein amsterdam 139233,Assistentie bij reanimatie op Europaplein in Amsterdam,2024-02-07,23:29:07
brandweer,p 1 bon-05 br gerucht kerkelijk centrum rijssen schild rijssen 055151,Geen beschrijving beschikbaar,2024-02-07,23:27:16
politie,1 ongeval wegvervoer materieel sportlaan rotterdam icnum 73776,Politie naar Sportlaan in Rotterdam voor Ongeval Wegvervoer Materieel,2024-02-07,23:35:48
trauma,a1 13102 13991 13101 europaplein amsterdam 12839 12840 12841,Traumaheli naar Europaplein in Amsterdam,2024-02-07,23:29:07
brandweer,p 1 bmd-02 br gebouw ketelmeerstraat lelystad 255131 255132,Gebouwbrand op Ketelmeerstraat in Lelystad,2024-02-07,23:36:14
politie,1 ongeval wegvervoer letsel rotterdamseweg ridderkerk icnum 73780,Politie naar Rotterdamseweg in Ridderkerk voor ongeval met letsel,2024-02-07,23:43:35
